,symbol,open_date,close_date,open_price,close_price,position_size,exit_reason,profit_loss,change_pct,trade_commission,cumulative_return
2670,3036,2023-10-11,2023-11-17,118.0,118.0,179631,Low prediction,0.0,0.0,123999.27930000001,1826491620.4386568
2671,3036,2023-10-12,2023-11-17,120.5,118.0,174071,Low prediction,-435177.5,-2.0746887966805017,120781.33923750001,1825935661.5994194
2672,3036,2023-10-13,2023-11-17,118.5,118.0,177010,Low prediction,-88505.0,-0.42194092827003704,122316.122625,1825724840.4767942
2673,3036,2023-10-19,2023-11-17,115.0,118.0,147053,Low prediction,441159.0,2.60869565217392,100882.03432500002,1826065117.4424694
2674,3036,2023-10-20,2023-11-17,115.0,118.0,127623,Low prediction,382869.0,2.60869565217392,87552.56857500001,1826360433.8738945
2675,3036,2023-10-23,2023-11-17,114.0,118.0,128706,Low prediction,514824.0,3.5087719298245723,88112.1276,1826787145.7462945
2676,3036,2023-10-24,2023-11-17,114.5,118.0,128144,Low prediction,448504.0,3.056768558951961,87818.685,1827147831.0612946
2677,3036,2023-10-25,2023-11-17,114.0,118.0,128706,Low prediction,514824.0,3.5087719298245723,88112.1276,1827574542.9336946
2678,3036,2023-10-26,2023-11-17,108.5,118.0,135130,Low prediction,1283735.0,8.75576036866359,91450.91662500001,1828766827.0170696
2679,3036,2023-10-27,2023-11-17,110.5,118.0,132685,Low prediction,995137.5,6.7873303167420795,90174.3845625,1829671790.132507
2680,3036,2023-10-30,2023-11-17,112.5,118.0,130326,Low prediction,716793.0,4.888888888888898,88942.60777500001,1830299640.524732
2681,3036,2023-10-31,2023-11-17,120.0,118.0,122181,Low prediction,-244362.0,-1.6666666666666718,84689.76015,1829970588.7645822
2682,3036,2023-11-01,2023-11-17,119.5,118.0,134414,Low prediction,-201621.0,-1.2552301255230103,93073.29412500001,1829675894.470457
2683,2382,2023-11-14,2023-11-17,207.5,210.0,75326,Low prediction,188315.0,1.2048192771084265,92269.642125,1829771939.8283322
2684,2376,2023-11-16,2023-11-20,231.0,231.0,74001,Low prediction,0.0,0.0,100001.25135,1829671938.5769823
2685,2356,2023-11-14,2023-11-23,43.9,42.45,356038,Low prediction,-516255.09999999846,-3.302961275626415,89151.4701525,1829066532.0068297
2686,2356,2023-11-15,2023-11-23,44.25,42.45,366193,Low prediction,-659147.399999999,-4.0677966101694825,91876.90821750001,1828315507.6986122
2687,2347,2023-09-19,2023-12-05,63.9,66.9,390992,Low prediction,1172976.0000000028,4.694835680751175,151349.09328,1829337134.6053321
2688,2347,2023-09-20,2023-12-05,64.0,66.9,390383,Low prediction,1132110.7000000023,4.531250000000009,151168.9850475,1830318076.3202846
2689,2347,2023-09-21,2023-12-05,63.8,66.9,326604,Low prediction,1012472.4000000028,4.858934169279006,126378.60128999999,1831204170.1189947
2690,2347,2023-09-22,2023-12-05,62.5,66.9,328715,Low prediction,1446346.0000000019,7.040000000000002,126586.50292500001,1832523929.6160698
2691,2347,2023-09-25,2023-12-05,63.5,66.9,290643,Low prediction,988186.2000000017,5.354330708661426,112339.33236000001,1833399776.4837098
2692,2347,2023-09-26,2023-12-05,63.6,66.9,356059,Low prediction,1174994.7000000016,5.188679245283034,137674.66308750003,1834437096.5206223
2693,2347,2023-10-02,2023-12-05,64.1,66.9,347011,Low prediction,971630.8000000039,4.368174726989094,134423.38612500002,1835274303.9344974
2694,2347,2023-11-02,2023-12-05,69.0,66.9,232791,Low prediction,-488861.0999999987,-3.0434782608695587,91802.87678250001,1834693639.9577148
2695,2347,2023-11-03,2023-12-05,68.5,66.9,220865,Low prediction,-353383.9999999987,-2.3357664233576547,86942.402925,1834253313.5547898
2696,2059,2023-11-10,2023-12-06,860.0,848.0,18657,Low prediction,-223884.0,-1.3953488372092981,92872.6803,1833936556.8744898
2697,2059,2023-11-14,2023-12-06,855.0,848.0,18280,Low prediction,-127960.0,-0.8187134502923965,90865.76699999999,1833717731.1074898
2698,2059,2023-11-15,2023-12-06,883.0,848.0,18351,Low prediction,-642285.0,-3.9637599093997777,91950.89692500001,1832983495.2105649
2699,2105,2023-11-15,2023-12-06,45.95,44.6,352645,Low prediction,-476070.7500000005,-2.9379760609357986,92687.00776875,1832414737.452796
2700,2059,2023-11-16,2023-12-06,867.0,848.0,19716,Low prediction,-374604.0,-2.1914648212226107,98340.9435,1831941792.509296
2701,2059,2023-11-17,2023-12-06,855.0,848.0,22348,Low prediction,-156436.0,-0.8187134502923965,111086.87969999999,1831674269.629596
2702,2105,2023-11-20,2023-12-06,46.65,44.6,406369,Low prediction,-833056.4499999988,-4.394426580921751,107212.84123125,1830734000.3383648
2703,5876,2023-11-20,2023-12-12,46.0,46.3,412114,Low prediction,123634.19999999883,0.6521739130434634,111446.958735,1830746187.57963
2704,4904,2023-11-03,2023-12-13,77.1,80.0,196229,Low prediction,569064.1000000011,3.761348897535677,91024.2556575,1831224227.4239724
2705,3481,2023-11-01,2023-12-19,12.2,12.3,1316601,Low prediction,131660.10000000187,0.819672131147553,94548.4093125,1831261339.1146598
2706,3481,2023-11-02,2023-12-19,11.95,12.3,1344164,Low prediction,470457.4000000019,2.9288702928870425,96048.918825,1831635747.5958347
2707,3481,2023-11-03,2023-12-19,12.45,12.3,1215205,Low prediction,-182280.74999999828,-1.2048192771084265,87699.82584375,1831365767.019991
2708,2892,2023-11-20,2023-12-21,27.5,26.7,689354,Low prediction,-551483.2000000005,-2.9090909090909167,108459.51159000001,1830705824.3084009
2709,1503,2023-12-19,2023-12-22,118.5,116.5,133322,Low prediction,-266644.0,-1.6877637130801704,91242.24375000001,1830347938.0646508
2710,1476,2023-11-23,2023-12-25,569.0,551.0,26783,Low prediction,-482094.0,-3.1634446397188043,87017.967,1829778826.0976508
2711,2385,2023-09-07,2023-12-29,108.0,176.0,131094,Low prediction,8914392.0,62.962962962962955,122271.3738,1838570946.7238507
2712,2385,2023-09-19,2023-12-29,118.0,176.0,211732,Low prediction,12280456.0,49.152542372881356,200499.6174,1850650903.1064508
2713,3702,2023-09-19,2023-12-29,60.0,81.7,416408,Low prediction,9036053.600000001,36.16666666666668,186143.74518,1859500812.9612708
2714,2385,2023-09-20,2023-12-29,117.0,176.0,213542,Low prediction,12598978.0,50.427350427350426,201909.29955,1871897881.6617208
2715,3702,2023-09-20,2023-12-29,59.4,81.7,420615,Low prediction,9379714.500000002,37.54208754208754,187664.7430125,1881089931.4187083
2716,2385,2023-09-21,2023-12-29,115.5,176.0,180409,Low prediction,10914744.5,52.38095238095237,170195.59548750002,1891834480.3232207
2717,3702,2023-09-21,2023-12-29,59.5,81.7,350208,Low prediction,7774617.600000001,37.3109243697479,156301.33247999998,1899452796.5907407
2718,2385,2023-09-22,2023-12-29,114.5,176.0,179429,Low prediction,11034883.5,53.7117903930131,169015.38941250002,1910318664.7013283
2719,3702,2023-09-22,2023-12-29,59.3,81.7,346455,Low prediction,7760592.000000002,37.77403035413154,154527.59137500002,1917924729.1099532
2720,2385,2023-09-25,2023-12-29,116.0,176.0,159102,Low prediction,9546120.0,51.72413793103448,150208.19819999998,1927320640.9117532
2721,3702,2023-09-25,2023-12-29,59.5,81.7,310186,Low prediction,6886129.200000001,37.3109243697479,138439.11366,1934068330.9980931
2722,2385,2023-10-11,2023-12-29,119.0,176.0,178121,Low prediction,10152897.0,47.899159663865554,168925.50337500003,1944052302.494718
2723,3702,2023-10-11,2023-12-29,63.6,81.7,333278,Low prediction,6032331.800000001,28.459119496855358,150692.48089500002,1949933941.813823
2724,3702,2023-10-12,2023-12-29,65.0,81.7,322702,Low prediction,5389123.400000001,25.692307692307704,146554.306545,1955176510.907278
2725,3702,2023-10-19,2023-12-29,66.5,81.7,254303,Low prediction,3865405.6000000006,22.857142857142865,116034.644355,1958925881.8629231
2726,3702,2023-10-20,2023-12-29,67.4,81.7,217755,Low prediction,3113896.4999999995,21.216617210682486,99637.61096250001,1961940140.7519608
2727,3702,2023-10-23,2023-12-29,67.2,81.7,218341,Low prediction,3165944.5,21.577380952380953,99843.51833250001,1965006241.7336283
2728,3702,2023-10-24,2023-12-29,66.3,81.7,221305,Low prediction,3408097.0000000014,23.22775263951735,100915.08,1968313423.6536283
2729,3702,2023-10-26,2023-12-29,67.1,81.7,218504,Low prediction,3190158.400000002,21.75856929955291,99886.91856000002,1971403695.1350684
2730,3702,2023-10-27,2023-12-29,68.0,81.7,215613,Low prediction,2953898.1000000006,20.147058823529406,98841.8504925,1974258751.3845758
2731,2385,2023-10-30,2023-12-29,125.0,176.0,117293,Low prediction,5981943.0,40.79999999999999,112240.60402500001,1980128453.780551
2732,3702,2023-10-30,2023-12-29,69.0,81.7,212489,Low prediction,2698610.3000000007,18.405797101449274,97712.5354275,1982729351.5451233
2733,2385,2023-10-31,2023-12-29,123.5,176.0,118718,Low prediction,6232695.0,42.510121457489866,113350.462425,1988848696.0826983
2734,3702,2023-10-31,2023-12-29,69.0,81.7,212490,Low prediction,2698623.0000000005,18.405797101449274,97712.995275,1991449606.0874233
2735,2385,2023-11-01,2023-12-29,124.5,176.0,129015,Low prediction,6644272.5,41.36546184738956,123365.7556875,1997970512.8317358
2736,3702,2023-11-01,2023-12-29,71.6,81.7,224337,Low prediction,2265803.700000002,14.106145251396661,103991.97719250002,2000132324.5545433
2737,2385,2023-11-02,2023-12-29,122.0,176.0,131660,Low prediction,7109640.0,44.26229508196722,125425.899,2007116538.6555433
2738,3702,2023-11-02,2023-12-29,75.3,81.7,213316,Low prediction,1365222.4000000013,8.499335989375844,100007.8737,2008381753.1818433
2739,3702,2023-11-03,2023-12-29,72.8,81.7,207820,Low prediction,1849598.0000000012,12.225274725274726,96690.85275,2010134660.3290932
2740,2385,2023-11-15,2023-12-29,153.0,176.0,105909,Low prediction,2435907.0,15.032679738562083,105572.73892500001,2012464994.5901682
2741,2385,2023-11-16,2023-12-29,156.0,176.0,109578,Low prediction,2191560.0,12.82051282051282,109698.53580000001,2014546856.0543683
2742,2385,2023-11-17,2023-12-29,157.0,176.0,121707,Low prediction,2312433.0,12.101910828025474,122014.310175,2016737274.7441933
2743,2385,2023-11-20,2023-12-29,150.0,176.0,126381,Low prediction,3285906.0,17.333333333333336,125439.46155,2019897741.2826433
2744,3702,2023-11-20,2023-12-29,71.5,81.7,265136,Low prediction,2704387.2000000007,14.265734265734276,122866.67375999999,2022479261.8088834
2745,2385,2023-11-21,2023-12-29,155.5,176.0,121912,Low prediction,2499196.0,13.183279742765276,121959.2409,2024856498.5679834
2746,2385,2023-12-05,2023-12-29,164.0,176.0,129957,Low prediction,1559484.0,7.317073170731714,131581.4625,2026284401.1054833
2747,2385,2023-12-06,2023-12-29,169.0,176.0,97824,Low prediction,684768.0,4.142011834319526,99743.796,2026869425.3094833
2748,3702,2023-12-06,2023-12-29,77.0,81.7,214712,Low prediction,1009146.4000000006,6.1038961038961,101182.49322,2027777389.2162633
2749,2207,2023-11-10,2024-01-04,636.0,682.0,25229,Low prediction,1160534.0,7.232704402515733,99002.38034999999,2028838920.8359132
2750,2207,2023-11-17,2024-01-04,685.0,682.0,27894,Low prediction,-83682.0,-0.43795620437956373,111407.93865,2028643830.8972633
2751,2207,2023-11-20,2024-01-04,685.0,682.0,27674,Low prediction,-83022.0,-0.43795620437956373,110529.26415,2028450279.6331134
2752,2207,2023-11-21,2024-01-04,680.0,682.0,27878,Low prediction,55756.0,0.2941176470588225,111145.4043,2028394890.2288134
2753,2207,2023-11-23,2024-01-04,703.0,682.0,21678,Low prediction,-455238.0,-2.987197724039825,87137.43075,2027852514.7980635
2754,1229,2023-12-05,2024-01-04,68.6,65.3,310685,Low prediction,-1025260.4999999991,-4.810495626822153,120144.21963749999,2026707110.0784261
2755,1229,2023-12-06,2024-01-04,68.6,65.3,240996,Low prediction,-795286.7999999993,-4.810495626822153,93194.96067,2025818628.3177562
2756,1229,2023-12-12,2024-01-04,67.3,65.3,281864,Low prediction,-563728.0,-2.9717682020802383,108476.76972,2025146423.548036
2757,3711,2023-12-05,2024-01-11,129.0,126.5,165224,Low prediction,-413060.0,-1.9379844961240345,122858.5011,2024610505.046936
2758,2377,2024-01-03,2024-01-11,195.0,185.5,119678,Low prediction,-1136941.0,-4.871794871794877,131491.714575,2023342072.332361
2759,2377,2024-01-04,2024-01-11,190.0,185.5,93746,Low prediction,-421857.0,-2.368421052631575,102331.961775,2022817883.370586
2760,2371,2023-11-20,2024-01-19,38.4,39.25,493676,Low prediction,419624.6000000007,2.213541666666674,112756.21549500001,2023124751.755091
2761,2371,2023-11-21,2024-01-19,38.6,39.25,491124,Low prediction,319230.5999999993,1.6839378238342029,112313.305845,2023331669.0492458
2762,1605,2023-12-05,2024-01-19,38.0,35.05,560869,Low prediction,-1654563.5500000017,-7.76315789473685,117359.73499125,2021559745.7642546
2763,2371,2023-12-05,2024-01-19,40.45,39.25,526898,Low prediction,-632277.6000000015,-2.966625463535233,121883.362605,2020805584.8016496
2764,2454,2023-09-19,2024-01-22,782.0,928.0,31949,Low prediction,4664554.0,18.67007672634271,166797.74175,2025303341.0598996
2765,2454,2023-09-20,2024-01-22,765.0,928.0,32659,Low prediction,5323417.0,21.307189542483652,169713.309975,2030457044.7499247
2766,2454,2023-09-21,2024-01-22,752.0,928.0,27709,Low prediction,4876784.0,23.404255319148938,143477.202,2035190351.5479248
2767,2454,2023-09-22,2024-01-22,735.0,928.0,27952,Low prediction,5394736.0,26.258503401360535,144058.3188,2040441029.2291248
2768,2454,2023-09-25,2024-01-22,741.0,928.0,24906,Low prediction,4657422.0,25.236167341430505,128572.86645,2044969878.3626747
2769,2454,2023-10-11,2024-01-22,790.0,928.0,26830,Low prediction,3702540.0,17.46835443037975,140378.5845,2048532039.7781746
2770,2327,2023-10-12,2024-01-22,530.0,564.0,39576,Low prediction,1345584.0,6.41509433962264,128659.5972,2049748964.1809747
2771,2327,2023-10-13,2024-01-22,538.0,564.0,38988,Low prediction,1013688.0,4.832713754646845,127192.5018,2050635459.6791747
2772,2327,2023-10-18,2024-01-22,547.0,564.0,38543,Low prediction,655231.0,3.1078610603290757,126235.070025,2051164455.6091497
2773,2327,2023-10-19,2024-01-22,547.0,564.0,30916,Low prediction,525572.0,3.1078610603290757,101255.31030000001,2051588772.2988496
2774,2327,2023-10-20,2024-01-22,545.0,564.0,26929,Low prediction,511651.0,3.4862385321100975,88120.43992500001,2052012302.8589246
2775,2454,2023-10-20,2024-01-22,831.0,928.0,17661,Low prediction,1713117.0,11.672683513838745,93436.845075,2053631983.0138497
2776,2454,2023-10-23,2024-01-22,825.0,928.0,17784,Low prediction,1831752.0,12.484848484848477,93935.5326,2055369799.4812498
2777,2454,2023-10-24,2024-01-22,821.0,928.0,17871,Low prediction,1912197.0,13.032886723507907,94293.204075,2057187703.2771747
2778,2454,2023-10-25,2024-01-22,818.0,928.0,17937,Low prediction,1973070.0,13.447432762836176,94564.76084999999,2059066208.5163248
2779,2454,2023-10-26,2024-01-22,815.0,928.0,17989,Low prediction,2032757.0,13.865030674846635,94762.00447500001,2061004203.5118496
2780,2454,2023-10-27,2024-01-22,824.0,928.0,17793,Low prediction,1850472.0,12.621359223300965,93957.7158,2062760717.7960496
2781,2454,2023-10-31,2024-01-22,860.0,928.0,17048,Low prediction,1159264.0,7.906976744186056,90898.23120000001,2063829083.5648496
2782,2454,2023-11-01,2024-01-22,854.0,928.0,18808,Low prediction,1391792.0,8.665105386416872,100121.5668,2065120753.9980495
2783,2454,2023-11-02,2024-01-22,863.0,928.0,18612,Low prediction,1209780.0,7.531865585168029,99316.8891,2066231217.1089494
2784,2454,2023-11-17,2024-01-22,896.0,928.0,21325,Low prediction,682400.0,3.571428571428581,114796.74,2066798820.3689494
2785,6415,2023-11-17,2024-01-22,387.5,410.0,49311,Low prediction,1109497.5,5.8064516129032295,116691.39956250001,2067791626.4693868
2786,2454,2023-11-20,2024-01-22,920.0,928.0,20605,Low prediction,164840.0,0.8695652173912993,111625.527,2067844840.9423869
2787,6415,2023-11-20,2024-01-22,415.5,410.0,45625,Low prediction,-250937.5,-1.3237063778580027,109789.1484375,2067484114.2939494
2788,2454,2023-12-05,2024-01-22,925.0,928.0,23041,Low prediction,69123.0,0.324324324324321,124986.48052499999,2067428250.8134243
2789,2454,2023-12-06,2024-01-22,925.0,928.0,17872,Low prediction,53616.0,0.324324324324321,96947.1108,2067384919.7026243
2790,2454,2023-12-29,2024-01-22,1025.0,928.0,22767,Low prediction,-2208399.0,-9.46341463414634,126744.458175,2065049776.2444494
2791,2379,2023-12-05,2024-01-23,449.5,451.0,47415,Low prediction,71122.5,0.33370411568409697,124996.01568750001,2064995902.728762
2792,2379,2023-12-06,2024-01-23,444.0,451.0,37235,Low prediction,260645.0,1.5765765765765716,97867.543125,2065158680.185637
2793,3533,2023-12-29,2024-01-29,1060.0,967.0,22015,Low prediction,-2047395.0,-8.773584905660382,127455.292125,2062983829.893512
2794,3533,2024-01-02,2024-01-29,1075.0,967.0,21708,Low prediction,-2344464.0,-10.046511627906973,126141.9318,2060513223.9617121
2795,3533,2024-01-03,2024-01-29,1015.0,967.0,22992,Low prediction,-1103616.0,-4.72906403940887,131637.2472,2059277970.714512
2796,2408,2023-12-29,2024-01-31,78.7,69.0,296527,Low prediction,-2876311.900000001,-12.32528589580687,123791.8680075,2056277866.9465046
2797,2408,2024-01-02,2024-01-31,78.0,69.0,299191,Low prediction,-2692719.0,-11.538461538461542,124605.57172500002,2053460542.3747797
2798,2408,2024-01-03,2024-01-31,75.4,69.0,309513,Low prediction,-1980883.2000000018,-8.488063660477463,127757.68101,2051351901.4937696
2799,2408,2024-01-04,2024-01-31,73.5,69.0,242338,Low prediction,-1090521.0,-6.122448979591832,99373.726125,2050162006.7676446
2800,3008,2023-12-05,2024-02-02,2385.0,2450.0,8936,Low prediction,580840.0,2.7253668763102645,127247.52300000002,2050615599.2446446
2801,3008,2023-12-29,2024-02-02,2795.0,2450.0,8349,Low prediction,-2880405.0,-12.343470483005369,123766.619625,2047611427.6250196
2802,3008,2024-01-02,2024-02-02,2860.0,2450.0,8159,Low prediction,-3345190.0,-14.335664335664333,121705.76325,2044144531.8617694
2803,3008,2024-01-03,2024-02-02,2725.0,2450.0,8564,Low prediction,-2355100.0,-10.09174311926605,126099.5475,2041663332.3142695
2804,3008,2024-01-04,2024-02-02,2680.0,2450.0,6646,Low prediction,-1528580.0,-8.582089552238802,97432.0215,2040037320.2927694
2805,6526,2021-01-05,2024-02-15,410.0,582.0,24356,Low prediction,4189232.0,41.95121951219512,76955.2176,2044149597.0751693
2806,3034,2023-09-19,2024-02-15,450.0,506.0,55521,Low prediction,3109176.0,12.444444444444436,159917.1363,2047098855.9388692
2807,3034,2023-09-20,2024-02-15,439.0,506.0,56912,Low prediction,3813104.0,15.261958997722092,163031.538,2050748928.4008691
2808,3034,2023-09-21,2024-02-15,424.5,506.0,49086,Low prediction,4000509.0,19.199057714958776,139598.74327500002,2054609838.6575942
2809,3034,2023-09-22,2024-02-15,429.0,506.0,47889,Low prediction,3687453.0,17.948717948717952,136501.608375,2058160790.0492191
2810,3034,2023-09-25,2024-02-15,435.0,506.0,42427,Low prediction,3012317.0,16.321839080459768,121295.610975,2061051811.438244
2811,3034,2023-11-14,2024-02-15,490.0,506.0,31898,Low prediction,510368.0,3.2653061224489743,93693.99540000001,2061468485.4428442
2812,3034,2023-11-17,2024-02-15,483.5,506.0,39520,Low prediction,889200.0,4.653567735263708,115716.042,2062241969.400844
2813,3034,2023-11-20,2024-02-15,497.5,506.0,38105,Low prediction,323892.5,1.70854271356784,112333.06368749999,2062453528.8371565
